id_PEP,kids_actual,kids_expected,wife_actual,wife_expected,total_property_assets,total_property_assets_divide_income,sum_income,am_avto,am_avto_without_price,am_real_estate,am_real_estate_without_price,am_land,am_land_without_price,no_real_estate_adress,no_real_estate_region,sum_act_property_cash,sum_act_property_cash_divide_sum_prev_property_cash,sum_prev_property_cash,sum_act_sale_property,sum_prev_sale_property,sum_income_divide_sum_act_property_minus_sum_prev_property,sum_taken_teaching_dopwork,sum_taken_teaching_dopwork_divide_sum_income,sum_royalty,sum_royalty_divide_sum_income,sum_income_assets,sum_spending,sum_present,sum_prize,am_car2013_less150,am_lux_car,sum_cash,sum_cash_assets,sum_prev_cash_assets,sum_cash_min_year,sum_cash_min_year_divide_sum_income_min_year,sum_income_min_year,sum_spending_divide_sum_income,am_company_noBeneficInform,am_company,sum_money_spending,sum_crypto,am_live_property_rent_300more
8173,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
8175,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,5061496.4,,,,,,,,,,,
8176,,,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8177,,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8179,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733106.0,,,,,,,,,,,
8180,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2617599.2,,,,,,,,,,,
8181,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2339131.2,,,,,,,,,,,
8182,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1702822.0,6452331.1588,6385289.586,,,,,,,,,
8184,,,,,,,,,,,,,,,,,,,,,,,,,,,,283000.0,,,,2025114.4,,,,,,,,,,,
8186,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471848.0,7.032,209308.0,,,,,,
8188,,,,,2013387.6,11.6342,173058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8189,0.0,1.0,0.0,0.0,,,,,,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,5275303.8928,,,1853462.12,5.0745,365252.0,,,,,,
8190,,,,,,,,,,,,,,,,,,,,,,,,,,,,440000.0,,,1.0,,,,,,,,,,,,
8191,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8192,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,4901553.0,4988819.0,3746644.0,,,,,,,,,
8193,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8194,0.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8195,,,,,,,3413574.0,,,,,,,,,,,,,,,,,,,,4258460.0,,,,,,,,,,,124.7508,,,,,
8196,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8197,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5620964.4,,,,,,,2.0,,,,
8201,,,,,,,,,,,,,,,,,,,,,,,,,,,,669670.0,,,,,,,902793.4412,5.947,151807.0,,,,,,
8202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2192429.36,,,,,,,,,,,
8203,,,,,,,,,,,,,,,,,,,,,,,,,,,,423500.0,,,,5941663.6725,,,,,,,,,,,
8204,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3158677.6884,,,2671012.6128,6.425,415724.0,,,,,,
8205,0.0,1.0,0.0,0.0,,,1978703.0,,,,,,,,,,,,,,,,,,,,2043134.0,,,,1.0,,,,,,,103.2562,,,,,
8206,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1115404.0,5.2341,213102.0,,,,,,
8208,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8209,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
8210,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
8211,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1813250.8,1952345.566,1847276.8,,,,,,,,,
8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
8215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180331.6,5.4447,216786.0,,,,,,
8221,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
8222,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,2889037.8,,,,,,,,,,,
8223,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2362021.12,,,,,,,,,,,
8226,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1994737.28,,,,,,,,,,,
8227,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
8232,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3003140.512,,,,,,,,,,,
8233,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2736564.76,,,2140856.36,9.6262,222398.0,,,,,,
8235,0.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4394322.4,,,,,,,,,,,
8236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2382248.12,,,,,,,,,,,
8238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144203.6,4238213.0332,3912942.3328,,,,,,,,,
8239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016817.52,2429472.6308,2365537.8616,,,,,,,,,
8240,,,,,,,,,,,,,,,,15705280.0,8.4772,1852640.0,,,,,,,,,,200000.0,,,,,,,,,,,,,,,
8241,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
8242,1.0,2.0,0.0,0.0,,,1720654.0,,,,,,,,,,,,,,,,,,,,1649122.0,,,,,,,,,,,95.8427,,,,,
8244,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8246,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2230952.8,,,,,,,,,,,
8247,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8248,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3286961.92,,,2398756.72,9.4576,253634.0,,,,,,
8251,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3228090.4,,,,,,,,,,,
8252,0.0,1.0,0.0,0.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
8253,1.0,2.0,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,
8255,0.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,637324.0,47.8328,13324.0,,,,,,,,,,450000.0,,,,,,,,,,,,,,,
8257,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8258,2.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608639.1268,439514.0,,,,,,,,,
8259,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,100000.0,,,1.0,,,,,,,,,,,,
8260,0.0,1.0,0.0,0.0,,,643890.0,,,,,,,,,,,,,,,,,,,643890.0,891604.0,,,,,,,,5292695.2,6.6508,795804.0,138.4715,,,,,
8261,,,,,,,2346039.0,,,,,,,,,,,,,,,,,,,,2054097.0,,,,,,,,,,,87.556,,,,,
8262,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8263,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8264,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8265,,,,,,,,,,,,,,,,5519095.0,5.557,993180.0,,,,,,,,,,,,,,,,,,,,,,,,,
8266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
8268,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3501349.14,4581300.14,4398272.6,,,,,,,,,
8269,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895886.0,,,,,,,,,,,
8270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890114.4,,,,,,,,,,,
8271,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8272,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379661.0,,,,,,,,,,,,,,,
8274,0.0,1.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1585404.0,1830996.8,1114075.0,,,,,,,,,
8275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2700000.0,,,,,,,,,,,
8278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650239.72,,,,,,,,,,,
8279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570111.0,1630783.0,1179660.0,,,,,,,,,
8280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700952.8,,,,,,,,,,,
8281,1.0,3.0,1.0,1.0,30405756.216,14.693200000000001,2069377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8284,0.0,1.0,0.0,0.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8291,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8296,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8297,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8298,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8299,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8303,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8306,1.0,2.0,0.0,0.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,200000.0,,,,,,,,,,,,,,,
8309,,,,,,,,,,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8310,0.0,1.0,0.0,0.0,,,,,,1.0,1.0,2.0,2.0,,,318351.44,8.6415,36840.0,,,,,,,,,,,,,,,,,,,,,,,,,
8311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621774.814,,,,,,,,,,,
8313,,,,,,,,,,1.0,1.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8314,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8316,1.0,2.0,0.0,0.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1884555.0,1574998.0,,,,,,,,,
8320,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8321,,,,,,,,,,,,,,,,343155.0,7.9517,43155.0,,,,,,,,,,,,,,,,,,,,,,,,,
8324,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8326,,,,,,,1311744.0,,,,,,,,,,,,,,,,,,,,1124700.0,,,,2.0,,,,,,,85.7408,,,,,
8327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822340.0,,,,,,,,,,,
8329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478684.4,382725.0,,,,,,,,,
8331,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
8334,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250107.76,,,,,,,,,,,
8335,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8337,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
8350,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8351,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8352,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573645.0,407180.0,,,,,,,,,
8355,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8358,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810042.0,1811981.0,1612253.6,,,,,,,,,
8366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3178986.4,,,,,,,,,,,
8369,,,,,,,,,,,,,,,,,,,,,,,,,,,,590397.0,,,1.0,,,,,,,,,,,,
8370,0.0,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
8372,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000.0,,,1.0,,,,,,,,,,,,
8373,2.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8375,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,2739792.8,,,1765346.8,5.7752,305676.0,,,,,,
8376,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,2.0,2.0,,,787773.0,44.3241,17773.0,,,,,,,,,,,,,,,,,,,,,,,,,
8379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3781760.8,3893754.8,3646726.0,,,,,,,,,
8382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
8383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
8384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2210127.0,,,,,,,,,,,
8386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587267.6,,,,,,,,,,,
8387,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
8388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
8389,0.0,1.0,0.0,0.0,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1559727.2,,,,,,,,,,,
8391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2617599.2,2708092.2808,2650671.0,,,,,,,,,
8393,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,488642.0,,,,,,,,,,,,,,,
8394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2122080.0,8.8209,240575.0,,,,,,
8395,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,4342092.4,4627742.4,3600532.6,1810042.0,6.857,263971.0,,,,,,
8396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8459857.84,,,2862651.04,6.8829,415909.0,,,,,,
8399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2829249.1,2950597.7128,1094348.046,,,,,,,,,
8400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2812526.8,,,,,,,,,,,
8401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
8402,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,190709.0,,,1.0,,,,,,,,,,,,
8405,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8407,,,,,,,,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,2227744.0,,,,,,,,,,,
8408,,,,,25150363.0,724.2725,34725.0,6.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,4750000.0,136.7891,34725.0,,,,,,
8416,0.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3874553.6,,,3608414.6,9.2171,391490.0,,,,,,
8417,,,,,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8419,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8420,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
8421,0.0,1.0,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
8424,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8427,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,10000.0,,,,,,1810042.0,5.0479,358571.0,,,,,,
8428,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100000.0,,,,,,,,,,,
8430,,,,,,,,,,,,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8437,1.0,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1517412.4,,,,,,,,,,,
8438,,,,,,,,,,2.0,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8440,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8442,,,,,9544099.9568,10.9733,869755.0,,,,,,,,,5743153.0,6.3434,905370.0,,,,,,,,,,301500.0,,,,,,,,,,,,,,,
8446,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8447,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,1635404.0,,,,,,,7.0,,,,
8448,,,,,38065265.0,25.936,1467661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8450,,,,,19703048.2,73.3639,268566.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,9013043.2,41.2462,218518.0,,,,,,
8453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2603539.4,,,,,,,,,,,
8455,,,,,,,,,,,,,,,,,,,,,,,,,,,,241885.0,,,,,,,,,,,,,,,
8456,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1606936.0,,,,,,,,,,,
8459,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,60278.0,,,,,,,,,,,,,,
8460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
8462,,,,,,,,10.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,6581574.0,,,,,,,,,,,
8464,,,,,183296822.2756,13.4898,13587783.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,2.0,,,,
8466,,,,,,,5113010.0,,,,,,,,,,,,,,,,,,,,6090679.0,,,,1.0,,,,,,,119.1212,,,,,
8468,,,,,56222197.2136,134.1809,419003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,59796635.384,198.5201,301212.0,,,,,,
8469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585862.0,,,,,,,,,,,
8471,2.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8474,2.0,3.0,0.0,0.0,15769513.0,10.1281,1557012.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,6961700.0,,,,,,,,,,,
8475,,,,,,,,,,,,,,,,8894215.0,6.5242,1363266.8,,,,,,,,,,,,,,7518636.0,10132915.3628,4673337.1948,,,,,,,,,
8476,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170053.64,1030302.0,,,,,,,,,
8484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
8487,,,,,,,,,,,,,,,,7866.0,491.625,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
8488,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8490,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28082075.9116,2531828.0,,,,,,,,,
8492,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8494,,,,,1366357.0,13.7692,99233.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
8496,1.0,2.0,0.0,0.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8498,,,,,,,,,,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,1949276.0,,,,,,,,,,,
8500,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2741519.132,11.1904,244989.0,,,,,,
8502,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559420.8,,,1615114.4,9.2347,174896.0,,,,,,
8503,,,,,,,,,,,,,,,,,,,,,,,,,,,,680000.0,,,1.0,,,,,,,,,,,,
8504,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9272984.4,,,10246380.0,48.2144,212517.0,,,,,,
8506,0.0,1.0,1.0,1.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8511,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8512,,,,,7703901.0,10.548,730368.0,,,,,,,,,,,,,,,,,210000.0,0.28750000000000003,,,,,,,6028737.0,,,5893376.0,15.5333,379403.0,,,,,,
8513,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8514,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8515,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11695656.0,,,,,,,,,,,
8517,,,,,,,1296816.0,,,,,2.0,2.0,,,,,,,,,,,,,,1580282.0,,,,1.0,2018632.8,,,5919992.4,6.0394,980230.0,121.8586,,,,,
8518,,,,,,,,,,1.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,1865735.6,,,2088510.0,14.9977,139255.0,,,,,,
8521,,,,,5332404.2,11.5331,462357.0,,,,,,,,,5316521.2,6.6303,801855.2,,,,,,,,,744982.0,,,,,4797975.2,,,,,,161.127,,,,,
8522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1531574.0,,,,,,,,,,,
8524,,,,,19479026.0,11.2645,1729234.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,8175572.0,,,,,,,,,,,
8525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251177.6,5488898.3264,2200781.9596,2681599.2,6.8922,389076.0,,,,,,
8526,,,,,,,969584.0,,,,,,,,,,,,,,,,,,,,778000.0,,,,,,,,,,,80.2406,,,,,
8527,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300025.6,6.1374,211820.0,,,,,,
8529,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2488007.04,,,1930977.76,9.7854,197333.0,,,,,,
8530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
8531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3432050.4,,,2832816.4,15.4579,183260.0,,,,,,
8533,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8535,,,,,,,,,,,,,,,,26986.0,3373.25,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
8536,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
8540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721706.0,,,,,,,,,,,
8544,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
8547,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016857.2,5.0133,202833.0,,,,,,
8549,0.0,0.0,0.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8554,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8558,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8562,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8563,,,,,4368868.0,15.0014,291231.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
8565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983582.4,,,,,,,,,,,
8566,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8567,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8568,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,2500000.0,2500000.0,717058.0,,,,,,,,,
8571,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8574,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8575,,,,,,,,,,,,,,,,10011.0,1001.1,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
8576,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
